1,0,0.364360,6.300000,0.088124
1,1,0.829425,6.470000,0.087564
1,2,0.885471,6.580000,0.086494
1,3,0.883892,6.670000,0.085326
1,4,1.117687,6.770000,0.083982
1,5,1.300744,6.860000,0.082383
1,6,1.306953,6.935000,0.081110
1,7,1.312814,7.000000,0.079978
1,8,1.192783,7.050000,0.078733
1,9,1.261323,7.100000,0.077770
1,10,1.331633,7.140000,0.076923
1,11,1.539346,7.190000,0.075873
1,12,1.478625,7.220000,0.075243
1,13,1.342939,7.240000,0.075127
1,14,1.344372,7.270000,0.074818
1,15,1.240626,7.290000,0.074851
1,16,1.068604,7.305000,0.074948
1,17,0.965776,7.320000,0.075004
1,18,0.931731,7.335000,0.075039
1,19,0.897933,7.345000,0.075123
1,20,0.932156,7.360000,0.075145
1,21,0.912266,7.370000,0.075299
1,22,0.866477,7.380000,0.075672
1,23,0.966729,7.395000,0.075681
1,24,1.019908,7.405000,0.075709
1,36,0.931152,7.540000,0.073703
1,48,0.590709,7.670000,0.073497
1,60,0.580043,7.795000,0.071975
1,72,0.678662,7.920000,0.070681
1,84,0.818914,8.040000,0.069626
1,96,0.963266,8.160000,0.068585
1,108,0.925877,8.270000,0.067839
1,120,0.924886,8.380000,0.066948
1,132,0.923896,8.490000,0.066081
1,144,0.922905,8.600000,0.065236
1,156,0.921914,8.710000,0.064412
1,168,0.920923,8.810000,0.063608
1,180,0.919923,8.90000,0.063608
1,192,0.919423,8.970000,0.063108
1,204,0.919123,9.020000,0.062708
1,216,0.918923,9.050000,0.062408
1,228,0.918823,9.070000,0.062208
1,240,0.918803,9.080000,0.062108
