1,0,-0.363938,1.900000,0.053703
1,12,-1.064704,2.195000,0.060749
1,24,0.189120,2.375000,0.059193
1,36,0.532071,2.490000,0.056731
1,48,0.934085,2.570000,0.054286
1,60,0.901995,2.630000,0.053906
1,72,1.174272,2.690000,0.051558
1,84,1.127252,2.740000,0.050032
1,96,0.925916,2.785000,0.049197
1,108,0.043512,2.827500,0.046097
1,120,0.803521,2.867500,0.047088
1,132,0.698542,2.905000,0.046264
1,144,0.715546,2.942500,0.045717
1,156,0.691262,2.975000,0.045175
1,168,1.531033,3.017500,0.044055
1,176,0.575260,3.040000,0.044000
1,180,0.675363,3.070000,0.043369
1,192,0.672715,3.095000,0.043019
1,204,0.778379,3.115000,0.042542
1,228,0.438813,3.122500,0.042230
1,240,0.545820,3.130000,0.041935
