1,0,0.960794,2.000000,0.148713
1,1,1.000000,2.072500,0.143456
1,2,1.041956,2.140000,0.138872
1,3,1.086365,2.202500,0.134868
1,4,1.132929,2.260000,0.131368
1,5,1.181354,2.312500,0.128313
1,6,1.231093,2.357500,0.125785
1,7,1.282004,2.397500,0.123602
1,8,1.333793,2.432500,0.121733
1,9,1.386165,2.462500,0.120153
1,10,1.340779,2.482500,0.119287
1,11,1.392553,2.502500,0.118238
1,12,1.444667,2.520000,0.117314
1,13,1.508428,2.537500,0.116256
1,14,1.572721,2.552500,0.115314
1,15,1.638010,2.567500,0.114374
1,16,1.704312,2.582500,0.113433
1,17,1.719494,2.595000,0.112747
1,18,1.734120,2.605000,0.112174
1,19,1.748886,2.615000,0.111605
1,20,1.763794,2.625000,0.111040
1,21,1.778090,2.632500,0.110584
1,22,1.792506,2.640000,0.110129
1,23,1.819333,2.647500,0.109536
1,24,1.858980,2.655000,0.108802
1,36,1.902031,2.730000,0.104740
1,48,1.823696,2.790000,0.101712
1,60,1.734031,2.840000,0.099129
1,72,1.726781,2.887500,0.096790
1,84,1.680090,2.927500,0.095071
1,96,1.659629,2.965000,0.093671
1,108,1.570002,2.997500,0.092546
1,120,1.408407,3.025000,0.091651
1,132,1.241658,3.050000,0.090803
1,144,1.105533,3.072500,0.089740
1,156,1.035806,3.092500,0.088713
1,168,0.927543,3.110000,0.088009
1,180,0.670516,3.120000,0.087506
1,192,0.408284,3.127500,0.086989
1,204,0.408284,3.132500,0.086989
1,216,0.408284,3.135000,0.086989
1,228,0.408284,3.135620,0.086989
1,240,0.408284,3.135680,0.086989
