1,0,0.150331,3.910000,0.087474
1,30,0.254446,3.975000,0.085970
1,60,0.362898,4.040000,0.084495
1,91,0.430011,4.105000,0.083353
1,121,0.641561,4.167500,0.081365
1,152,0.765420,4.230000,0.080011
1,182,0.893933,4.290000,0.078724
1,213,1.026976,4.350000,0.077454
1,243,1.164562,4.407500,0.076243
1,273,1.306732,4.465000,0.075044
1,304,1.453090,4.517500,0.073939
1,334,1.315294,4.552500,0.073311
1,365,1.457530,4.597500,0.072944
1,395,1.402802,4.625000,0.072546
1,426,1.289211,4.647500,0.072258
1,456,1.114369,4.665000,0.072627
1,487,1.058298,4.680000,0.071843
1,517,0.883058,4.690000,0.071724
1,547,0.648109,4.697500,0.071613
1,578,0.352739,4.702500,0.071473
1,608,0.054934,4.707500,0.071258
1,639,-0.197527,4.712000,0.071016
1,669,-0.404477,4.718500,0.070738
1,700,-0.601289,4.724500,0.070311
1,730,-0.813699,4.730000,0.069848
1,1095,0.390413,4.835000,0.069253
1,1461,0.752464,4.920000,0.068106
1,1826,1.127863,5.010000,0.066301
1,2191,1.264478,5.100000,0.064572
1,2556,1.269173,5.190000,0.063453
1,2922,1.273342,5.270000,0.062491
1,3287,1.067636,5.340000,0.062468
1,3652,0.598459,5.400000,0.062534
1,4017,0.272163,5.455000,0.062576
1,4383,0.203113,5.515000,0.062116
1,4748,0.667261,5.585000,0.061657
1,5113,1.327451,5.680000,0.061472
1,5357,1.521515,5.785000,0.060975
1,5478,2.649748,5.950000,0.063441
1,5844,3.065292,6.030000,0.063938
1,6209,3.363543,6.090000,0.064257
1,6939,3.523631,6.120000,0.064452
1,7305,3.563768,6.130000,0.064471
