1,0,1.197499,1.410000,0.132536
1,913,1.028967,1.465000,0.120697
1,1826,0.947533,1.528000,0.111300
1,2739,0.859582,1.585000,0.105759
1,3652,1.026749,1.642000,0.106250
1,4565,0.947957,1.698000,0.106045
1,5478,0.960802,1.748000,0.104290
1,6391,1.000000,1.775000,0.105634
1,7305,1.898552,1.820000,0.107634
1,8218,2.448671,1.860000,0.108990
2,0,1.635850,1.334000,0.116448
2,913,1.477225,1.400000,0.104617
2,1826,1.374835,1.477000,0.091900
2,2739,1.226399,1.540000,0.084282
2,3652,1.085579,1.580000,0.085717
2,4565,1.054775,1.615000,0.091764
2,5478,1.133057,1.638000,0.101072
2,6391,1.073087,1.638000,0.111338
2,7305,1.053550,1.625000,0.119163
2,8218,1.019452,1.613000,0.125515
