1,0,0.364360,6.300000,0.088124
1,30,0.829425,6.470000,0.087564
1,60,0.885471,6.580000,0.086494
1,91,0.883892,6.670000,0.085326
1,121,1.117687,6.770000,0.083982
1,152,1.300744,6.860000,0.082383
1,182,1.306953,6.935000,0.081110
1,213,1.312814,7.000000,0.079978
1,243,1.192783,7.050000,0.078733
1,273,1.261323,7.100000,0.077770
1,304,1.331633,7.140000,0.076923
1,334,1.539346,7.190000,0.075873
1,365,1.478625,7.220000,0.075243
1,395,1.342939,7.240000,0.075127
1,426,1.344372,7.270000,0.074818
1,456,1.240626,7.290000,0.074851
1,487,1.068604,7.305000,0.074948
1,517,0.965776,7.320000,0.075004
1,547,0.931731,7.335000,0.075039
1,578,0.897933,7.345000,0.075123
1,608,0.932156,7.360000,0.075145
1,639,0.912266,7.370000,0.075299
1,669,0.866477,7.380000,0.075672
1,700,0.966729,7.395000,0.075681
1,730,1.019908,7.405000,0.075709
1,1095,0.931152,7.540000,0.073703
1,1461,0.590709,7.670000,0.073497
1,1826,0.580043,7.795000,0.071975
1,2191,0.678662,7.920000,0.070681
1,2556,0.818914,8.040000,0.069626
1,2922,0.963266,8.160000,0.068585
1,3287,0.925877,8.270000,0.067839
1,3652,0.924886,8.380000,0.066948
1,4017,0.923896,8.490000,0.066081
1,4383,0.922905,8.600000,0.065236
1,4748,0.921914,8.710000,0.064412
1,5113,0.920923,8.810000,0.063608
1,5478,0.919923,8.90000,0.063608
1,5844,0.919423,8.970000,0.063108
1,6209,0.919123,9.020000,0.062708
1,6574,0.918923,9.050000,0.062408
1,6939,0.918823,9.070000,0.062208
1,7305,0.918803,9.080000,0.062108
