1,0,0.150331,3.910000,0.087474
1,1,0.254446,3.975000,0.085970
1,2,0.362898,4.040000,0.084495
1,3,0.430011,4.105000,0.083353
1,4,0.641561,4.167500,0.081365
1,5,0.765420,4.230000,0.080011
1,6,0.893933,4.290000,0.078724
1,7,1.026976,4.350000,0.077454
1,8,1.164562,4.407500,0.076243
1,9,1.306732,4.465000,0.075044
1,10,1.453090,4.517500,0.073939
1,11,1.315294,4.552500,0.073311
1,12,1.457530,4.597500,0.072944
1,13,1.402802,4.625000,0.072546
1,14,1.289211,4.647500,0.072258
1,15,1.114369,4.665000,0.072627
1,16,1.058298,4.680000,0.071843
1,17,0.883058,4.690000,0.071724
1,18,0.648109,4.697500,0.071613
1,19,0.352739,4.702500,0.071473
1,20,0.054934,4.707500,0.071258
1,21,-0.197527,4.712000,0.071016
1,22,-0.404477,4.718500,0.070738
1,23,-0.601289,4.724500,0.070311
1,24,-0.813699,4.730000,0.069848
1,36,0.390413,4.835000,0.069253
1,48,0.752464,4.920000,0.068106
1,60,1.127863,5.010000,0.066301
1,72,1.264478,5.100000,0.064572
1,84,1.269173,5.190000,0.063453
1,96,1.273342,5.270000,0.062491
1,108,1.067636,5.340000,0.062468
1,120,0.598459,5.400000,0.062534
1,132,0.272163,5.455000,0.062576
1,144,0.203113,5.515000,0.062116
1,156,0.667261,5.585000,0.061657
1,168,1.327451,5.680000,0.061472
1,176,1.521515,5.785000,0.060975
1,180,2.649748,5.950000,0.063441
1,192,3.065292,6.030000,0.063938
1,204,3.363543,6.090000,0.064257
1,228,3.523631,6.120000,0.064452
1,240,3.563768,6.130000,0.064471
